Date,US,Dev_exUS,EM,BTC
2004-01-12,1127.22998046875,18.32319450378418,12.693784713745117,
2004-01-13,1121.219970703125,18.27055549621582,12.621496200561523,
2004-01-14,1130.52001953125,18.386913299560547,12.641408920288086,
2004-01-15,1132.050048828125,18.284408569335938,12.38323974609375,
2004-01-16,1139.8299560546875,18.170818328857422,12.436354637145996,
2004-01-20,1138.77001953125,18.411846160888672,12.797785758972168,
2004-01-21,1147.6199951171875,18.694419860839844,12.814752578735352,
2004-01-22,1143.93994140625,18.641782760620117,12.78229808807373,
2004-01-23,1141.550048828125,18.409072875976562,12.760905265808105,
2004-01-26,1155.3699951171875,18.36751365661621,12.845731735229492,
2004-01-27,1144.050048828125,18.47002410888672,12.780823707580566,
2004-01-28,1128.47998046875,18.181900024414062,12.600103378295898,
2004-01-29,1134.1099853515625,18.1735897064209,12.401681900024414,
2004-01-30,1131.1300048828125,18.076631546020508,12.384719848632812,
2004-02-02,1135.260009765625,18.084941864013672,12.38766860961914,
2004-02-03,1136.030029296875,18.15696907043457,12.318330764770508,
2004-02-04,1126.52001953125,18.021224975585938,12.207684516906738,
2004-02-05,1128.5899658203125,18.168052673339844,12.204000473022461,
2004-02-06,1142.760009765625,18.47002410888672,12.48208236694336,
2004-02-09,1139.81005859375,18.6556339263916,12.662064552307129,
2004-02-10,1145.5400390625,18.702730178833008,12.650993347167969,
2004-02-11,1157.760009765625,18.968687057495117,12.847208023071289,
2004-02-12,1152.1099853515625,18.81908416748047,12.84056568145752,
2004-02-13,1145.81005859375,18.722124099731445,12.849422454833984,
2004-02-17,1156.989990234375,19.123828887939453,13.107587814331055,
2004-02-18,1151.8199462890625,18.860645294189453,12.929085731506348,
2004-02-19,1147.06005859375,19.05733871459961,12.816229820251465,
2004-02-20,1144.1099853515625,18.788610458374023,12.672391891479492,
2004-02-23,1140.989990234375,18.783065795898438,12.561747550964355,
2004-02-24,1139.0899658203125,18.84956169128418,12.495359420776367,
2004-02-25,1143.6700439453125,18.64455795288086,12.63182544708252,
2004-02-26,1144.9100341796875,18.63901138305664,12.6945219039917,
2004-02-27,1144.93994140625,18.675031661987305,12.874502182006836,
2004-03-01,1155.969970703125,18.87726593017578,13.168072700500488,
2004-03-02,1149.0999755859375,18.4644775390625,13.063332557678223,
2004-03-03,1151.030029296875,18.489412307739258,12.982192993164062,
2004-03-04,1154.8699951171875,18.60023307800293,13.070708274841309,
2004-03-05,1156.8599853515625,18.8273983001709,13.118658065795898,
2004-03-08,1147.199951171875,18.71381378173828,12.993256568908691,
2004-03-09,1140.5799560546875,18.45062255859375,12.908431053161621,
2004-03-10,1123.8900146484375,18.176361083984375,12.613382339477539,
2004-03-11,1106.780029296875,17.863309860229492,12.340458869934082,
2004-03-12,1120.5699462890625,17.896556854248047,12.443724632263184,
2004-03-15,1104.489990234375,17.508708953857422,12.211372375488281,
2004-03-16,1110.699951171875,17.735870361328125,12.36258602142334,
2004-03-17,1123.75,18.018451690673828,12.532238960266113,
2004-03-18,1122.3199462890625,17.95195960998535,12.606002807617188,
2004-03-19,1109.780029296875,17.661073684692383,12.440040588378906,
2004-03-22,1095.4000244140625,17.50316619873047,12.24088191986084,
2004-03-23,1093.949951171875,17.55579948425293,12.364060401916504,
2004-03-24,1091.3299560546875,17.287076950073242,12.373652458190918,
2004-03-25,1109.18994140625,17.572423934936523,12.494623184204102,
2004-03-26,1108.06005859375,17.514245986938477,12.471755027770996,
2004-03-29,1122.469970703125,17.760807037353516,12.63182544708252,
2004-03-30,1127.0,17.854995727539062,12.786725044250488,
2004-03-31,1126.2099609375,18.012910842895508,12.945310592651367,
2004-04-01,1132.1700439453125,18.212379455566406,13.05079174041748,
2004-04-02,1141.81005859375,18.27055549621582,13.181356430053711,
2004-04-05,1150.5699462890625,18.226224899291992,13.273551940917969,
2004-04-06,1148.1600341796875,18.159744262695312,13.347319602966309,
2004-04-07,1140.530029296875,18.2289981842041,13.299371719360352,
2004-04-08,1139.3199462890625,18.2012939453125,13.310437202453613,
2004-04-12,1145.199951171875,18.29548454284668,13.412965774536133,
2004-04-13,1129.43994140625,18.021224975585938,13.256590843200684,
2004-04-14,1128.1700439453125,17.910409927368164,13.06112003326416,
2004-04-15,1128.8399658203125,17.891016006469727,12.952686309814453,
2004-04-16,1134.6099853515625,18.021224975585938,13.048580169677734,
2004-04-19,1135.8199462890625,18.170818328857422,13.070708274841309,
2004-04-20,1118.1500244140625,17.73311424255371,12.956371307373047,
2004-04-21,1124.0899658203125,17.871625900268555,12.860486030578613,
2004-04-22,1139.9300537109375,18.084941864013672,12.856797218322754,
2004-04-23,1140.5999755859375,18.060007095336914,12.952686309814453,
2004-04-26,1135.530029296875,18.0738582611084,12.768278121948242,
2004-04-27,1138.1099853515625,18.137575149536133,12.700420379638672,
2004-04-28,1122.4100341796875,17.799591064453125,12.336771965026855,
2004-04-29,1113.8900146484375,17.69709014892578,11.930340766906738,
2004-04-30,1107.300048828125,17.674928665161133,11.676602363586426,
2004-05-03,1117.489990234375,17.771894454956055,11.793882369995117,
2004-05-04,1119.550048828125,18.060007095336914,12.02475643157959,
2004-05-05,1121.530029296875,18.245620727539062,12.054261207580566,
2004-05-06,1113.989990234375,17.896556854248047,11.804204940795898,
2004-05-07,1098.699951171875,17.45330238342285,11.538660049438477,
2004-05-10,1087.1199951171875,17.192882537841797,10.981756210327148,
2004-05-11,1095.449951171875,17.30369758605957,11.30778694152832,
2004-05-12,1097.280029296875,17.359107971191406,11.31147575378418,
2004-05-13,1096.43994140625,17.217819213867188,11.28196907043457,
2004-05-14,1095.699951171875,17.22612762451172,10.984705924987793,
2004-05-17,1084.0999755859375,17.17626190185547,10.545082092285156,
2004-05-18,1091.489990234375,17.201194763183594,10.858575820922852,
2004-05-19,1088.6800537109375,17.411745071411133,11.158787727355957,
2004-05-20,1089.18994140625,17.395122528076172,11.09018611907959,
2004-05-21,1093.56005859375,17.43667984008789,11.27237606048584,
2004-05-24,1095.4100341796875,17.517013549804688,11.4479341506958,
2004-05-25,1113.050048828125,17.78573989868164,11.700202941894531,
2004-05-26,1114.93994140625,17.82452392578125,11.654470443725586,
2004-05-27,1121.280029296875,18.184673309326172,11.838873863220215,
2004-05-28,1120.6800537109375,18.02399253845215,11.813055992126465,
2004-06-01,1121.199951171875,18.06277847290039,11.731180191040039,
2004-06-02,1124.989990234375,18.118186950683594,11.731180191040039,
2004-06-03,1116.6400146484375,17.979671478271484,11.470797538757324,
2004-06-04,1122.5,18.256704330444336,11.639718055725098,
2004-06-07,1140.4200439453125,18.57529640197754,12.041722297668457,
2004-06-08,1142.1800537109375,18.45062255859375,11.874283790588379,
2004-06-09,1131.3299560546875,18.051698684692383,11.60578727722168,
2004-06-10,1136.469970703125,18.33427619934082,11.619062423706055,
2004-06-14,1125.2900390625,17.82729721069336,11.1713228225708,
2004-06-15,1132.010009765625,18.209606170654297,11.387445449829102,
2004-06-16,1133.56005859375,18.145885467529297,11.234757423400879,
2004-06-17,1132.050048828125,18.242849349975586,11.29082202911377,
2004-06-18,1135.02001953125,18.36474609375,11.226648330688477,
2004-06-21,1130.300048828125,18.215150833129883,11.278281211853027,
2004-06-22,1134.4100341796875,18.248394012451172,11.397773742675781,
2004-06-23,1144.06005859375,18.27055549621582,11.600624084472656,
2004-06-24,1140.6500244140625,18.314884185791016,11.647090911865234,
2004-06-25,1134.4300537109375,18.284408569335938,11.76511287689209,
2004-06-28,1133.3499755859375,18.36751365661621,11.66479778289795,
2004-06-29,1136.199951171875,18.284408569335938,11.754050254821777,
2004-06-30,1140.8399658203125,18.428464889526367,11.922226905822754,
2004-07-01,1128.93994140625,18.195749282836914,11.773223876953125,
2004-07-02,1125.3800048828125,18.273324966430664,11.77248764038086,
2004-07-06,1116.2099609375,18.1735897064209,11.646354675292969,
2004-07-07,1118.3299560546875,18.231767654418945,11.798307418823242,
2004-07-08,1109.1099853515625,18.159744262695312,11.630125999450684,
2004-07-09,1112.81005859375,18.314884185791016,11.692089080810547,
2004-07-12,1114.3499755859375,18.353668212890625,11.661846160888672,
2004-07-13,1115.1400146484375,18.215150833129883,11.714954376220703,
2004-07-14,1111.469970703125,18.184673309326172,11.60283374786377,
2004-07-15,1106.68994140625,17.932565689086914,11.542349815368652,
2004-07-16,1101.3900146484375,18.0738582611084,11.669220924377441,
2004-07-19,1100.9000244140625,18.007366180419922,11.651516914367676,
2004-07-20,1108.6700439453125,18.076631546020508,11.700939178466797,
2004-07-21,1093.8800048828125,17.730335235595703,11.565953254699707,
2004-07-22,1096.8399658203125,17.763578414916992,11.565953254699707,
2004-07-23,1086.199951171875,17.519786834716797,11.366796493530273,
2004-07-26,1084.0699462890625,17.45330238342285,11.261313438415527,
2004-07-27,1094.8299560546875,17.605667114257812,11.47596263885498,
2004-07-28,1095.4200439453125,17.713714599609375,11.472278594970703,
2004-07-29,1100.4300537109375,17.730335235595703,11.543827056884766,
2004-07-30,1101.719970703125,17.730335235595703,11.488502502441406,
2004-08-02,1106.6199951171875,17.79682731628418,11.43096923828125,
2004-08-03,1099.68994140625,17.649993896484375,11.444246292114258,
2004-08-04,1098.6300048828125,17.674928665161133,11.455309867858887,
2004-08-05,1080.699951171875,17.45330238342285,11.381549835205078,
2004-08-06,1063.969970703125,17.48099708557129,11.298934936523438,
2004-08-09,1065.219970703125,17.45330238342285,11.393350601196289,
2004-08-10,1079.0400390625,17.572423934936523,11.521697998046875,
2004-08-11,1075.7900390625,17.458839416503906,11.414741516113281,
2004-08-12,1063.22998046875,17.31200408935547,11.287135124206543,
2004-08-13,1064.800048828125,17.414520263671875,11.304834365844727,
2004-08-16,1079.3399658203125,17.68877601623535,11.458996772766113,
2004-08-17,1081.7099609375,17.647228240966797,11.535710334777832,
2004-08-18,1095.1700439453125,17.78573989868164,11.672170639038086,
2004-08-19,1091.22998046875,17.674928665161133,11.684709548950195,
2004-08-20,1098.3499755859375,17.75250244140625,11.742984771728516,
2004-08-23,1095.6800537109375,17.550256729125977,11.806419372558594,
2004-08-24,1096.18994140625,17.497621536254883,11.77248764038086,
2004-08-25,1104.9599609375,17.719249725341797,11.912638664245605,
2004-08-26,1105.0899658203125,17.744186401367188,11.928865432739258,
2004-08-27,1107.77001953125,17.73311424255371,11.906737327575684,
2004-08-30,1099.1500244140625,17.713714599609375,11.842564582824707,
2004-08-31,1104.239990234375,17.921491622924805,11.894197463989258,
2004-09-01,1105.9100341796875,17.891016006469727,11.992300033569336,
2004-09-02,1118.31005859375,18.104333877563477,12.141302108764648,
2004-09-03,1113.6300048828125,17.9381103515625,12.012215614318848,
2004-09-07,1121.300048828125,18.071088790893555,12.104419708251953,
2004-09-08,1116.27001953125,18.090486526489258,12.097042083740234,
2004-09-09,1118.3800048828125,18.104333877563477,12.133926391601562,
2004-09-10,1123.9200439453125,18.320419311523438,12.248994827270508,
2004-09-13,1125.8199462890625,18.29826545715332,12.361115455627441,
2004-09-14,1128.3299560546875,18.37860107421875,12.356687545776367,
2004-09-15,1120.3699951171875,18.115415573120117,12.302099227905273,
2004-09-16,1123.5,18.253929138183594,12.456266403198242,
2004-09-17,1128.550048828125,18.36751365661621,12.539619445800781,
2004-09-20,1122.199951171875,18.215150833129883,12.552159309387207,
2004-09-21,1129.300048828125,18.61408233642578,12.683453559875488,
2004-09-22,1113.56005859375,18.325963973999023,12.49167537689209,
2004-09-23,1108.3599853515625,18.215150833129883,12.546996116638184,
2004-09-24,1110.1099853515625,18.28163719177246,12.511590003967285,
2004-09-27,1103.52001953125,18.256704330444336,12.43708610534668,
2004-09-28,1110.06005859375,18.492189407348633,12.591253280639648,
2004-09-29,1114.800048828125,18.475561141967773,12.657641410827637,
2004-09-30,1114.5799560546875,18.475561141967773,12.724027633666992,
2004-10-01,1131.5,18.747058868408203,12.967438697814941,
2004-10-04,1135.1700439453125,18.738740921020508,13.188733100891113,
2004-10-05,1134.47998046875,18.81908416748047,13.091360092163086,
2004-10-06,1142.050048828125,18.838481903076172,13.242576599121094,
2004-10-07,1130.6500244140625,18.663951873779297,13.129721641540527,
2004-10-08,1122.1400146484375,18.821861267089844,13.03382682800293,
2004-10-11,1124.3900146484375,18.852331161499023,13.101688385009766,
2004-10-12,1121.8399658203125,18.6556339263916,12.895150184631348,
2004-10-13,1113.6500244140625,18.492189407348633,12.72033977508545,
2004-10-14,1103.2900390625,18.422927856445312,12.546996116638184,
2004-10-15,1108.199951171875,18.727663040161133,12.714433670043945,
2004-10-18,1114.02001953125,18.730438232421875,12.849422454833984,
2004-10-19,1103.22998046875,18.686107635498047,12.787458419799805,
2004-10-20,1103.6600341796875,18.852331161499023,12.707059860229492,
2004-10-21,1106.489990234375,18.954835891723633,12.889989852905273,
2004-10-22,1095.739990234375,18.802467346191406,12.797785758972168,
2004-10-25,1094.800048828125,18.838481903076172,12.8324556350708,
2004-10-26,1111.0899658203125,18.935440063476562,12.878929138183594,
2004-10-27,1125.4000244140625,19.101665496826172,13.100213050842285,
2004-10-28,1127.43994140625,19.195858001708984,13.035300254821777,
2004-10-29,1130.199951171875,19.25126838684082,13.086195945739746,
2004-11-01,1130.510009765625,19.30944061279297,13.183563232421875,
2004-11-02,1130.56005859375,19.331605911254883,13.213804244995117,
2004-11-03,1143.199951171875,19.61418342590332,13.406329154968262,
2004-11-04,1161.6700439453125,19.918922424316406,13.609172821044922,
2004-11-05,1166.1700439453125,20.015886306762695,13.660808563232422,
2004-11-08,1164.8900146484375,19.888439178466797,13.506645202636719,
2004-11-09,1164.0799560546875,19.813642501831055,13.593684196472168,
2004-11-10,1162.9100341796875,19.8358097076416,13.609172821044922,
2004-11-11,1173.47998046875,20.11284637451172,13.76407527923584,
2004-11-12,1184.1700439453125,20.35940933227539,13.99642562866211,
2004-11-15,1183.81005859375,20.22089195251465,14.009703636169434,
2004-11-16,1175.4300537109375,20.043590545654297,13.849642753601074,
2004-11-17,1181.93994140625,20.27630043029785,14.162394523620605,
2004-11-18,1183.550048828125,20.279069900512695,14.188209533691406,
2004-11-19,1170.3399658203125,20.137786865234375,13.98536491394043,
2004-11-22,1177.239990234375,20.22089195251465,14.039953231811523,
2004-11-23,1176.93994140625,20.24859046936035,14.064288139343262,
2004-11-24,1181.760009765625,20.306772232055664,14.21402645111084,
2004-11-26,1182.6500244140625,20.545028686523438,14.450065612792969,
2004-11-29,1178.5699462890625,20.5976619720459,14.36154842376709,
2004-11-30,1173.8199462890625,20.436979293823242,14.388104438781738,
2004-12-01,1191.3699951171875,20.80544090270996,14.498004913330078,
2004-12-02,1190.3299560546875,20.733409881591797,14.47662353515625,
2004-12-03,1191.1700439453125,20.89132308959961,14.54227352142334,
2004-12-06,1190.25,20.874698638916016,14.52161693572998,
2004-12-07,1177.0699462890625,20.722332000732422,14.298855781555176,
2004-12-08,1182.81005859375,20.763879776000977,14.223616600036621,
2004-12-09,1189.239990234375,20.750030517578125,13.9920015335083,
2004-12-10,1188.0,20.461915969848633,13.977988243103027,
2004-12-13,1198.6800537109375,20.841455459594727,14.190423965454102,
2004-12-14,1203.3800048828125,20.860843658447266,14.320980072021484,
2004-12-15,1205.719970703125,20.996599197387695,14.519403457641602,
2004-12-16,1203.2099609375,20.71124267578125,14.446379661560059,
2004-12-17,1194.199951171875,20.611513137817383,14.413183212280273,
2004-12-20,1194.6500244140625,20.860843658447266,14.601272583007812,
2004-12-21,1205.449951171875,20.96888542175293,14.741426467895508,
2004-12-22,1209.5699462890625,20.924562454223633,14.737740516662598,
2004-12-23,1210.1300048828125,21.10734748840332,14.838014602661133,
2004-12-27,1204.9200439453125,21.324541091918945,14.826818466186523,
2004-12-28,1213.5400390625,21.366849899291992,14.903714179992676,
2004-12-29,1213.449951171875,21.3076171875,14.985846519470215,
2004-12-30,1213.550048828125,21.31890296936035,14.947770118713379,
2004-12-31,1211.9200439453125,21.225814819335938,15.070965766906738,
2005-01-03,1202.0799560546875,21.211715698242188,14.914172172546387,
2005-01-04,1188.050048828125,20.749120712280273,14.454985618591309,
2005-01-05,1183.739990234375,20.81681251525879,14.278032302856445,
2005-01-06,1187.8900146484375,20.845020294189453,14.268324851989746,
2005-01-07,1186.18994140625,20.619369506835938,14.295951843261719,
2005-01-10,1190.25,20.7547607421875,14.31386947631836,
2005-01-11,1182.989990234375,20.619369506835938,14.286994934082031,
2005-01-12,1187.699951171875,20.802709579467773,14.462451934814453,
2005-01-13,1177.449951171875,20.616539001464844,14.402721405029297,
2005-01-14,1184.52001953125,20.672958374023438,14.660314559936523,
2005-01-18,1195.97998046875,20.7293701171875,14.63417911529541,
2005-01-19,1184.6300048828125,20.574235916137695,14.432589530944824,
2005-01-20,1175.4100341796875,20.433202743530273,14.253396987915039,
2005-01-21,1167.8699951171875,20.464221954345703,14.44752311706543,
2005-01-24,1163.75,20.540380477905273,14.425116539001465,
2005-01-25,1168.4100341796875,20.53474998474121,14.5557861328125,
2005-01-26,1174.0699462890625,20.802709579467773,14.768576622009277,
2005-01-27,1174.550048828125,20.845020294189453,14.782766342163086,
2005-01-28,1171.3599853515625,20.785783767700195,14.79620361328125,
2005-01-31,1181.27001953125,20.884511947631836,14.991080284118652,
2005-02-01,1189.4100341796875,21.09889030456543,15.11950397491455,
2005-02-02,1193.18994140625,21.084781646728516,15.167282104492188,
2005-02-03,1189.8900146484375,20.98605728149414,15.151604652404785,
2005-02-04,1203.030029296875,21.104524612426758,15.388288497924805,
2005-02-07,1201.719970703125,20.957849502563477,15.436820030212402,
2005-02-08,1202.300048828125,21.008623123168945,15.466689109802246,
2005-02-09,1191.989990234375,20.957849502563477,15.416658401489258,
2005-02-10,1197.010009765625,21.169403076171875,15.491321563720703,
2005-02-11,1205.300048828125,21.28505516052246,15.6421480178833,
2005-02-14,1206.1400146484375,21.55019760131836,15.754141807556152,
2005-02-15,1210.1199951171875,21.66302490234375,15.791475296020508,
2005-02-16,1210.3399658203125,21.55019760131836,15.742947578430176,
2005-02-17,1200.75,21.606611251831055,15.716813087463379,
2005-02-18,1201.5899658203125,21.665847778320312,15.910197257995605,
2005-02-22,1184.1600341796875,21.64891815185547,15.851954460144043,
2005-02-23,1190.800048828125,21.691234588623047,15.92512321472168,
2005-02-24,1200.199951171875,21.66302490234375,16.17226791381836,
2005-02-25,1211.3699951171875,21.97330665588379,16.470169067382812,
2005-02-28,1203.5999755859375,21.80406951904297,16.442554473876953,
2005-03-01,1210.4100341796875,21.93099594116211,16.488840103149414,
2005-03-02,1210.0799560546875,21.758926391601562,16.217065811157227,
2005-03-03,1210.469970703125,21.80406951904297,16.261863708496094,
2005-03-04,1222.1199951171875,22.176401138305664,16.45598793029785,
2005-03-07,1225.31005859375,22.04945945739746,16.564247131347656,
2005-03-08,1219.4300537109375,22.142539978027344,16.438068389892578,
2005-03-09,1207.010009765625,21.97330665588379,16.3439884185791,
2005-03-10,1209.25,22.086130142211914,16.18719482421875,
2005-03-11,1200.0799560546875,22.043825149536133,16.096101760864258,
2005-03-14,1206.8299560546875,22.052282333374023,15.972915649414062,
2005-03-15,1197.75,21.888675689697266,15.57494831085205,
2005-03-16,1188.0699462890625,21.902786254882812,15.442798614501953,
2005-03-17,1190.2099609375,21.83226776123047,15.724272727966309,
2005-03-18,1189.6500244140625,21.74200439453125,15.653341293334961,
2005-03-21,1183.780029296875,21.553024291992188,15.427114486694336,
2005-03-22,1171.7099609375,21.231454849243164,15.14189624786377,
2005-03-23,1172.530029296875,21.104524612426758,14.95001220703125,
2005-03-24,1171.4200439453125,21.175048828125,14.933587074279785,
2005-03-28,1174.280029296875,21.22299575805664,15.03661823272705,
2005-03-29,1165.3599853515625,21.112979888916016,14.647616386413574,
2005-03-30,1181.4100341796875,21.366849899291992,14.981371879577637,
2005-03-31,1180.5899658203125,21.26812744140625,15.14189624786377,
2005-04-01,1172.9200439453125,21.155302047729492,15.23149299621582,
2005-04-04,1176.1199951171875,21.189146041870117,15.265095710754395,
2005-04-05,1181.3900146484375,21.29351806640625,15.261362075805664,
2005-04-06,1184.0699462890625,21.361207962036133,15.470417976379395,
2005-04-07,1191.1400146484375,21.52199363708496,15.626469612121582,
2005-04-08,1181.199951171875,21.465576171875,15.552556991577148,
2005-04-11,1181.2099609375,21.592504501342773,15.403223037719727,
2005-04-12,1187.760009765625,21.691234588623047,15.597349166870117,
2005-04-13,1173.7900390625,21.428909301757812,15.28674602508545,
2005-04-14,1162.050048828125,21.197614669799805,14.895505905151367,
2005-04-15,1142.6199951171875,20.943742752075195,14.581912994384766,
2005-04-18,1145.97998046875,20.929645538330078,14.754385948181152,
2005-04-19,1152.780029296875,21.211715698242188,15.001529693603516,
2005-04-20,1137.5,20.881690979003906,14.647616386413574,
2005-04-21,1159.949951171875,21.265302658081055,15.069472312927246,
2005-04-22,1152.1199951171875,21.166582107543945,14.902971267700195,
2005-04-25,1162.0999755859375,21.228641510009766,15.185198783874512,
2005-04-26,1151.8299560546875,21.019906997680664,15.029901504516602,
2005-04-27,1156.3800048828125,20.895797729492188,14.894014358520508,
2005-04-28,1143.219970703125,20.56294822692871,14.656578063964844,
2005-04-29,1156.8499755859375,20.91554069519043,14.953001022338867,
2005-05-02,1162.1600341796875,20.912715911865234,15.052297592163086,
2005-05-03,1161.1700439453125,20.92682647705078,15.038114547729492,
2005-05-04,1175.6500244140625,21.183509826660156,15.448020935058594,
2005-05-05,1172.6300048828125,21.208894729614258,15.529407501220703,
2005-05-06,1171.3499755859375,21.09889030456543,15.571215629577637,
2005-05-09,1178.8399658203125,21.146835327148438,15.585405349731445,
2005-05-10,1166.219970703125,20.8873348236084,15.23522663116455,
2005-05-11,1171.1099853515625,20.98605728149414,15.306159973144531,
2005-05-12,1159.3599853515625,20.73219108581543,15.044835090637207,
2005-05-13,1154.050048828125,20.647571563720703,14.890281677246094,
2005-05-16,1165.68994140625,20.746299743652344,15.06723403930664,
2005-05-17,1173.800048828125,20.760404586791992,15.070965766906738,
2005-05-18,1185.56005859375,21.062210083007812,15.371112823486328,
2005-05-19,1191.0799560546875,21.014263153076172,15.427114486694336,
2005-05-20,1189.280029296875,20.98605728149414,15.388288497924805,
2005-05-23,1193.8599853515625,21.10734748840332,15.439058303833008,
2005-05-24,1194.0699462890625,21.05657386779785,15.39426040649414,
2005-05-25,1190.010009765625,21.07632064819336,15.283760070800781,
2005-05-26,1197.6199951171875,21.05657386779785,15.455491065979004,
2005-05-27,1198.780029296875,21.169403076171875,15.560017585754395,
2005-05-31,1191.5,20.797067642211914,15.42562198638916,
2005-06-01,1202.219970703125,20.86758804321289,15.60780143737793,
2005-06-02,1204.2900390625,21.05657386779785,15.726518630981445,
2005-06-03,1196.02001953125,20.861948013305664,15.645133972167969,
2005-06-06,1197.510009765625,20.95220947265625,15.802679061889648,
2005-06-07,1197.260009765625,21.042469024658203,15.724272727966309,
2005-06-08,1194.6700439453125,20.957849502563477,15.664546966552734,
2005-06-09,1200.9300537109375,21.028366088867188,15.746676445007324,
2005-06-10,1198.1099853515625,20.983238220214844,15.791475296020508,
2005-06-13,1200.8199462890625,20.918365478515625,15.854193687438965,
2005-06-14,1203.9100341796875,20.929645538330078,15.91915225982666,
2005-06-15,1206.5799560546875,21.03400421142578,16.037874221801758,
2005-06-16,1210.9599609375,21.084781646728516,16.18122100830078,
2005-06-17,1216.9599609375,21.406341552734375,16.3760929107666,
2005-06-20,1216.0999755859375,21.211715698242188,16.22825050354004,
2005-06-21,1213.6099853515625,21.254024505615234,16.149866104125977,
2005-06-22,1213.8800048828125,21.324541091918945,16.302173614501953,
2005-06-23,1200.72998046875,21.014263153076172,16.015470504760742,
2005-06-24,1191.5699462890625,20.98605728149414,15.959473609924316,
2005-06-27,1190.68994140625,21.000160217285156,16.06026840209961,
2005-06-28,1201.5699462890625,21.112979888916016,16.18122100830078,
2005-06-29,1199.8499755859375,21.070676803588867,16.087141036987305,
2005-06-30,1191.3299560546875,21.014263153076172,16.037874221801758,
2005-07-01,1194.43994140625,21.028366088867188,16.096101760864258,
2005-07-05,1204.989990234375,20.974777221679688,16.167781829833984,
2005-07-06,1194.93994140625,20.960664749145508,16.089385986328125,
2005-07-07,1197.8699951171875,20.87605094909668,16.13642120361328,
2005-07-08,1211.8599853515625,21.028366088867188,16.304418563842773,
2005-07-11,1219.43994140625,21.35274887084961,16.553054809570312,
2005-07-12,1222.2099609375,21.57840347290039,16.750164031982422,
2005-07-13,1223.2900390625,21.423267364501953,16.738969802856445,
2005-07-14,1226.5,21.482507705688477,16.835281372070312,
2005-07-15,1227.9200439453125,21.445831298828125,16.743446350097656,
2005-07-18,1221.1300048828125,21.31325912475586,16.69192886352539,
2005-07-19,1229.3499755859375,21.45146942138672,16.8823184967041,
2005-07-20,1235.199951171875,21.57840347290039,16.88455581665039,
2005-07-21,1227.0400390625,21.507898330688477,17.068233489990234,
2005-07-22,1233.6800537109375,21.507898330688477,17.027915954589844,
2005-07-25,1229.030029296875,21.507898330688477,16.880081176757812,
2005-07-26,1231.1600341796875,21.47403907775879,16.976388931274414,
2005-07-27,1236.7900390625,21.674301147460938,17.068233489990234,
2005-07-28,1243.719970703125,21.8858585357666,17.281030654907227,
2005-07-29,1234.1800537109375,21.71098518371582,17.269826889038086,
2005-08-01,1235.3499755859375,21.978944778442383,17.55205726623535,
2005-08-02,1244.1199951171875,22.122802734375,17.86341094970703,
2005-08-03,1245.0400390625,22.351276397705078,17.818603515625,
2005-08-04,1235.8599853515625,22.170757293701172,17.661813735961914,
2005-08-05,1226.4200439453125,22.125619888305664,17.337024688720703,
2005-08-08,1223.1300048828125,22.21023941040039,17.45574188232422,
2005-08-09,1231.3800048828125,22.464109420776367,17.807409286499023,
2005-08-10,1229.1300048828125,22.50923728942871,17.997804641723633,
2005-08-11,1237.81005859375,22.813873291015625,17.89700698852539,
2005-08-12,1230.3900146484375,22.678485870361328,17.706613540649414,
2005-08-15,1233.8699951171875,22.593856811523438,17.82980728149414,
2005-08-16,1219.3399658203125,22.351276397705078,17.52069854736328,
2005-08-17,1220.239990234375,22.241273880004883,17.53190040588379,
2005-08-18,1219.02001953125,22.015621185302734,17.209352493286133,
2005-08-19,1219.7099609375,22.18203353881836,17.142152786254883,
2005-08-22,1221.72998046875,22.29204750061035,17.35494613647461,
2005-08-23,1217.5899658203125,22.18485450744629,17.191425323486328,
2005-08-24,1209.5899658203125,22.012792587280273,16.967439651489258,
2005-08-25,1212.3699951171875,22.080495834350586,17.157833099365234,
2005-08-26,1205.0999755859375,21.874574661254883,17.13543128967285,
2005-08-29,1212.280029296875,21.98740577697754,17.323589324951172,
2005-08-30,1208.4100341796875,21.863296508789062,17.142152786254883,
2005-08-31,1220.3299560546875,22.36820411682129,17.498302459716797,
2005-09-01,1221.5899658203125,22.593856811523438,17.740211486816406,
2005-09-02,1218.02001953125,22.757457733154297,17.89700698852539,
2005-09-06,1233.3900146484375,22.974653244018555,18.121004104614258,
2005-09-07,1236.3599853515625,22.95773696899414,18.14339256286621,
2005-09-08,1231.6700439453125,22.850540161132812,18.11427879333496,
2005-09-09,1241.47998046875,23.002857208251953,18.38082504272461,
2005-09-12,1240.56005859375,22.805408477783203,18.35394859313965,
2005-09-13,1231.199951171875,22.607961654663086,18.147876739501953,
2005-09-14,1227.1600341796875,22.593856811523438,18.082918167114258,
2005-09-15,1227.72998046875,22.56282615661621,18.188196182250977,
2005-09-16,1237.9100341796875,22.805408477783203,18.46818733215332,
2005-09-19,1231.02001953125,22.66437339782715,18.441303253173828,
2005-09-20,1221.3399658203125,22.45282745361328,18.490581512451172,
2005-09-21,1210.199951171875,22.424617767333984,18.665302276611328,
2005-09-22,1214.6199951171875,22.382308959960938,18.479385375976562,
2005-09-23,1215.2900390625,22.325889587402344,18.463706970214844,
2005-09-26,1215.6300048828125,22.523340225219727,18.627222061157227,
